go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:0004715,non-membrane spanning protein tyrosine kinase activity,"['g_11077', 'g_12472', 'g_1430', 'g_1791', 'g_3930', 'g_4073', 'g_5168', 'g_7091', 'g_12507']",9,molecular_function,9/1892,9/1894
GO:0005104,fibroblast growth factor receptor binding,"['g_11077', 'g_13216', 'g_2663', 'g_3496', 'g_4751', 'g_5433', 'g_9094', 'g_6210', 'g_2007', 'g_4360', 'g_4884']",11,molecular_function,11/1892,11/1894
GO:0007425,"epithelial cell fate determination, open tracheal system","['g_11077', 'g_13216', 'g_2663', 'g_3496', 'g_4751', 'g_5433', 'g_9094', 'g_6210', 'g_2007', 'g_4360', 'g_4884']",11,biological_process,11/1892,11/1894
GO:0021915,neural tube development,"['g_11077', 'g_13633', 'g_2474', 'g_8898', 'g_14545', 'g_1141']",6,biological_process,6/1892,6/1894
GO:0030502,negative regulation of bone mineralization,"['g_11077', 'g_13755', 'g_2449']",3,biological_process,3/1892,3/1894
GO:0033549,MAP kinase phosphatase activity,"['g_11077', 'g_1185', 'g_14282', 'g_10911']",4,molecular_function,4/1892,4/1894
GO:0034446,substrate adhesion-dependent cell spreading,"['g_11077', 'g_11138', 'g_12204', 'g_12472', 'g_12703', 'g_14642', 'g_4821', 'g_6988', 'g_8622', 'g_8850', 'g_13766', 'g_2381', 'g_3001', 'g_617', 'g_1280', 'g_4909']",16,biological_process,16/1892,16/1894
GO:0042067,establishment of ommatidial planar polarity,"['g_11077', 'g_12187', 'g_12736', 'g_13707', 'g_1379', 'g_14529', 'g_1633', 'g_1791', 'g_3654', 'g_3755', 'g_3813', 'g_4055', 'g_4073', 'g_412', 'g_4104', 'g_5062', 'g_6001', 'g_6304', 'g_6565', 'g_7373', 'g_8124', 'g_8504', 'g_135', 'g_6823', 'g_7091', 'g_1635', 'g_9218', 'g_14892', 'g_10742', 'g_12148', 'g_12507', 'g_4675']",32,biological_process,32/1892,32/1894
GO:0070171,negative regulation of tooth mineralization,['g_11077'],1,biological_process,1/1892,1/1894
GO:0099010,modification of postsynaptic structure,['g_11077'],1,biological_process,1/1892,1/1894
GO:0140261,BCOR complex,['g_11077'],1,cellular_component,1/1892,1/1894
GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,"['g_11077', 'g_8606']",2,biological_process,2/1892,2/1894
GO:0002921,negative regulation of humoral immune response,"['g_1107', 'g_3386', 'g_3525', 'g_4020', 'g_8054', 'g_2900', 'g_9934', 'g_7829', 'g_12507']",9,biological_process,9/1892,9/1894
GO:0006509,membrane protein ectodomain proteolysis,['g_1107'],1,biological_process,1/1892,1/1894
GO:0007220,Notch receptor processing,"['g_1107', 'g_324', 'g_3755', 'g_3813']",4,biological_process,4/1892,4/1894
GO:0007400,neuroblast fate determination,"['g_1107', 'g_13633', 'g_1671', 'g_2433', 'g_2474', 'g_5318', 'g_716', 'g_8399']",8,biological_process,8/1892,8/1894
GO:0007436,larval salivary gland morphogenesis,"['g_1107', 'g_13198', 'g_146', 'g_2008', 'g_2305', 'g_297', 'g_2959', 'g_44', 'g_6387', 'g_7717', 'g_8962', 'g_9106', 'g_151', 'g_7670', 'g_5262', 'g_3010', 'g_4031', 'g_4413', 'g_4590']",19,biological_process,19/1892,19/1894
GO:0007443,Malpighian tubule morphogenesis,"['g_1107', 'g_11227', 'g_11306', 'g_11400', 'g_11638', 'g_11848', 'g_12001', 'g_12266', 'g_12535', 'g_12711', 'g_12736', 'g_13268', 'g_13380', 'g_13639', 'g_143', 'g_1436', 'g_1449', 'g_1450', 'g_14822', 'g_1630', 'g_1671', 'g_1887', 'g_1983', 'g_2478', 'g_2501', 'g_2502', 'g_2504', 'g_2663', 'g_2750', 'g_2786', 'g_2787', 'g_2788', 'g_3196', 'g_3386', 'g_3413', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_4020', 'g_4202', 'g_5130', 'g_5485', 'g_5953', 'g_6946', 'g_6987', 'g_6992', 'g_8054', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8329', 'g_8504', 'g_8628', 'g_9021', 'g_15062', 'g_11000', 'g_15596', 'g_6823', 'g_1663', 'g_9035', 'g_14745', 'g_7829', 'g_8043', 'g_3399', 'g_3921', 'g_2965', 'g_29', 'g_12211', 'g_12691']",71,biological_process,71/1892,71/1894
GO:0010888,negative regulation of lipid storage,"['g_1107', 'g_13380', 'g_14011', 'g_2320', 'g_2959', 'g_3023', 'g_3388', 'g_3984', 'g_4177', 'g_4973', 'g_613', 'g_6650', 'g_725', 'g_8291', 'g_1998', 'g_7829']",16,biological_process,16/1892,16/1894
GO:0019226,transmission of nerve impulse,"['g_1107', 'g_11306', 'g_12034', 'g_12535', 'g_12545', 'g_12602', 'g_13133', 'g_1533', 'g_3512', 'g_4020', 'g_7428', 'g_7436', 'g_934', 'g_421', 'g_15604', 'g_1888', 'g_7888', 'g_12691']",18,biological_process,18/1892,18/1894
GO:0030031,cell projection assembly,"['g_1107', 'g_11227', 'g_11306', 'g_11400', 'g_11848', 'g_12001', 'g_12266', 'g_12363', 'g_12535', 'g_13268', 'g_13380', 'g_13639', 'g_13850', 'g_143', 'g_14304', 'g_14424', 'g_1449', 'g_1450', 'g_15056', 'g_1686', 'g_1887', 'g_2478', 'g_2750', 'g_3196', 'g_3233', 'g_3386', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_4020', 'g_4202', 'g_425', 'g_5328', 'g_5485', 'g_5953', 'g_6289', 'g_6987', 'g_8054', 'g_8070', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8324', 'g_8628', 'g_9021', 'g_15062', 'g_11000', 'g_15596', 'g_1663', 'g_14745', 'g_7829', 'g_8043', 'g_3399', 'g_3921', 'g_29', 'g_12211', 'g_12691']",59,biological_process,59/1892,59/1894
GO:0035051,cardiocyte differentiation,"['g_1107', 'g_4344', 'g_7522']",3,biological_process,3/1892,3/1894
GO:0035099,hemocyte migration,"['g_1107', 'g_11227', 'g_11306', 'g_11400', 'g_11848', 'g_12001', 'g_12266', 'g_12363', 'g_12535', 'g_12632', 'g_13268', 'g_13380', 'g_13639', 'g_143', 'g_14304', 'g_1449', 'g_1450', 'g_1887', 'g_2478', 'g_2750', 'g_3196', 'g_3386', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_4020', 'g_4202', 'g_5485', 'g_5953', 'g_6289', 'g_6987', 'g_8054', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8628', 'g_9021', 'g_15062', 'g_2900', 'g_11000', 'g_15596', 'g_1663', 'g_14745', 'g_7829', 'g_8043', 'g_3399', 'g_3921', 'g_3001', 'g_29', 'g_12211', 'g_12691']",53,biological_process,53/1892,53/1894
GO:0035313,"wound healing, spreading of epidermal cells","['g_1107', 'g_3386', 'g_3525', 'g_4020', 'g_8054', 'g_7829']",6,biological_process,6/1892,6/1894
GO:0035386,regulation of Roundabout signaling pathway,['g_1107'],1,biological_process,1/1892,1/1894
GO:0036335,intestinal stem cell homeostasis,"['g_1107', 'g_11227', 'g_11270', 'g_11306', 'g_11400', 'g_11848', 'g_12001', 'g_12266', 'g_12535', 'g_12632', 'g_13268', 'g_13380', 'g_13639', 'g_143', 'g_14441', 'g_1449', 'g_1450', 'g_14841', 'g_174', 'g_1887', 'g_2478', 'g_2750', 'g_2953', 'g_3003', 'g_3196', 'g_3386', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_4020', 'g_4202', 'g_5066', 'g_5082', 'g_5485', 'g_5953', 'g_62', 'g_6622', 'g_6987', 'g_6992', 'g_8054', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8370', 'g_8628', 'g_8978', 'g_9021', 'g_15062', 'g_11000', 'g_15596', 'g_1663', 'g_14745', 'g_7829', 'g_8043', 'g_3399', 'g_3921', 'g_29', 'g_15691', 'g_12211', 'g_12691', 'g_4844']",63,biological_process,63/1892,63/1894
GO:0038085,vascular endothelial growth factor binding,"['g_1107', 'g_3386', 'g_3525', 'g_4020', 'g_4868', 'g_6825', 'g_8054', 'g_9106', 'g_13776', 'g_7829', 'g_8043']",11,molecular_function,11/1892,11/1894
GO:0045026,plasma membrane fusion,"['g_1107', 'g_11959', 'g_12002', 'g_150', 'g_3634', 'g_4371', 'g_5146', 'g_7607', 'g_3130']",9,biological_process,9/1892,9/1894
GO:0048542,lymph gland development,"['g_1107', 'g_12632', 'g_14441', 'g_174', 'g_3003', 'g_3386', 'g_3525', 'g_4020', 'g_8054', 'g_8978', 'g_2900', 'g_7829']",12,biological_process,12/1892,12/1894
GO:0048803,imaginal disc-derived male genitalia morphogenesis,"['g_1107', 'g_11227', 'g_11306', 'g_11400', 'g_11848', 'g_12001', 'g_12266', 'g_12535', 'g_13268', 'g_13380', 'g_13639', 'g_143', 'g_1449', 'g_1450', 'g_1887', 'g_2478', 'g_2750', 'g_3196', 'g_3326', 'g_3335', 'g_3386', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_3755', 'g_3813', 'g_4020', 'g_4202', 'g_5485', 'g_5902', 'g_5953', 'g_6690', 'g_6987', 'g_8054', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8628', 'g_9021', 'g_15062', 'g_11000', 'g_15596', 'g_1663', 'g_14641', 'g_14745', 'g_7829', 'g_8043', 'g_10601', 'g_10742', 'g_3399', 'g_3921', 'g_3001', 'g_29', 'g_12211', 'g_12691']",57,biological_process,57/1892,57/1894
GO:0061320,pericardial nephrocyte differentiation,['g_1107'],1,biological_process,1/1892,1/1894
GO:0061327,anterior Malpighian tubule development,"['g_1107', 'g_11227', 'g_11306', 'g_11400', 'g_11752', 'g_11848', 'g_12001', 'g_12266', 'g_12535', 'g_13268', 'g_13380', 'g_13639', 'g_13866', 'g_143', 'g_1449', 'g_1450', 'g_14885', 'g_1887', 'g_2478', 'g_2501', 'g_2502', 'g_2504', 'g_2750', 'g_2786', 'g_2787', 'g_2788', 'g_3196', 'g_3386', 'g_3413', 'g_3443', 'g_3525', 'g_3670', 'g_3740', 'g_4020', 'g_4202', 'g_4871', 'g_5485', 'g_5953', 'g_6058', 'g_6987', 'g_7522', 'g_7764', 'g_8054', 'g_8093', 'g_8116', 'g_8223', 'g_8291', 'g_8628', 'g_9021', 'g_15062', 'g_16145', 'g_7175', 'g_11000', 'g_12819', 'g_15596', 'g_6954', 'g_1663', 'g_14745', 'g_7829', 'g_8043', 'g_15401', 'g_3399', 'g_3921', 'g_29', 'g_12211', 'g_12648', 'g_12691']",67,biological_process,67/1892,67/1894
GO:1900181,negative regulation of protein localization to nucleus,"['g_1107', 'g_13380', 'g_2320', 'g_2959', 'g_3023', 'g_3057', 'g_4973', 'g_613', 'g_725', 'g_8291', 'g_10760', 'g_1998', 'g_7829', 'g_10601', 'g_11926']",15,biological_process,15/1892,15/1894
GO:1901031,regulation of response to reactive oxygen species,"['g_1107', 'g_13380', 'g_2320', 'g_2959', 'g_3023', 'g_4973', 'g_613', 'g_725', 'g_8291', 'g_1998', 'g_7829']",11,biological_process,11/1892,11/1894
GO:1903998,regulation of eating behavior,"['g_1107', 'g_12602', 'g_13380', 'g_2320', 'g_2959', 'g_3023', 'g_4973', 'g_5535', 'g_613', 'g_725', 'g_7356', 'g_8291', 'g_1998', 'g_14935', 'g_7829', 'g_678', 'g_4070']",17,biological_process,17/1892,17/1894
GO:1905910,negative regulation of dauer entry,"['g_1107', 'g_11421', 'g_13380', 'g_14203', 'g_2320', 'g_2953', 'g_2959', 'g_3023', 'g_3101', 'g_4973', 'g_5535', 'g_613', 'g_725', 'g_8291', 'g_1998', 'g_7829']",16,biological_process,16/1892,16/1894
GO:2000785,regulation of autophagosome assembly,"['g_1107', 'g_12711', 'g_13380', 'g_13907', 'g_2123', 'g_2320', 'g_2959', 'g_3023', 'g_4002', 'g_4973', 'g_559', 'g_5728', 'g_613', 'g_725', 'g_8291', 'g_9140', 'g_6429', 'g_1998', 'g_15049', 'g_7829']",20,biological_process,20/1892,20/1894
GO:0000266,mitochondrial fission,"['g_11102', 'g_11640', 'g_12335', 'g_12939', 'g_306', 'g_8480', 'g_9345']",7,biological_process,7/1892,7/1894
GO:0006693,prostaglandin metabolic process,"['g_11102', 'g_15567']",2,biological_process,2/1892,2/1894
GO:0007374,posterior midgut invagination,"['g_11102', 'g_14892']",2,biological_process,2/1892,2/1894
GO:0007472,wing disc morphogenesis,"['g_11102', 'g_14299', 'g_1495', 'g_1791', 'g_3228', 'g_4020', 'g_4073', 'g_6098', 'g_7882', 'g_8129', 'g_8570', 'g_9021', 'g_16555', 'g_7091', 'g_8237', 'g_11023', 'g_12507']",17,biological_process,17/1892,17/1894
GO:0007509,mesoderm migration involved in gastrulation,"['g_11102', 'g_1983', 'g_6946', 'g_8329', 'g_6823', 'g_9765', 'g_3818']",7,biological_process,7/1892,7/1894
GO:0010572,positive regulation of platelet activation,"['g_11102', 'g_28', 'g_3055', 'g_3056', 'g_4104', 'g_6898', 'g_7242', 'g_15567']",8,biological_process,8/1892,8/1894
GO:0019956,chemokine binding,"['g_11102', 'g_6987', 'g_7242', 'g_8042']",4,molecular_function,4/1892,4/1894
GO:0031527,filopodium membrane,"['g_11102', 'g_13850', 'g_6013', 'g_7242', 'g_7739', 'g_8042', 'g_5593', 'g_1657']",8,cellular_component,8/1892,8/1894
GO:0031665,negative regulation of lipopolysaccharide-mediated signaling pathway,"['g_11102', 'g_28', 'g_6452', 'g_7242']",4,biological_process,4/1892,4/1894
GO:0033173,calcineurin-NFAT signaling cascade,"['g_11102', 'g_1339', 'g_28', 'g_6028', 'g_7242']",5,biological_process,5/1892,5/1894
GO:0034067,protein localization to Golgi apparatus,"['g_11102', 'g_11870', 'g_16984', 'g_28', 'g_4849', 'g_5727', 'g_7242', 'g_8325', 'g_9372', 'g_10543', 'g_965', 'g_12211']",12,biological_process,12/1892,12/1894
GO:0043199,sulfate binding,"['g_11102', 'g_13509', 'g_3775', 'g_6711', 'g_6899', 'g_15585', 'g_5919', 'g_15567']",8,molecular_function,8/1892,8/1894
GO:0043237,laminin-1 binding,"['g_11102', 'g_12667', 'g_2670', 'g_28', 'g_7242', 'g_16721']",6,molecular_function,6/1892,6/1894
GO:0043519,regulation of myosin II filament organization,"['g_11102', 'g_12890', 'g_6932', 'g_9305', 'g_14892']",5,biological_process,5/1892,5/1894
GO:0045296,cadherin binding,"['g_11102', 'g_11226', 'g_13850', 'g_13944', 'g_28', 'g_3057', 'g_4099', 'g_4868', 'g_5031', 'g_6013', 'g_6289', 'g_6304', 'g_7739', 'g_7937', 'g_7324', 'g_8148', 'g_10801']",17,molecular_function,17/1892,17/1894
GO:0048383,mesectoderm development,"['g_11102', 'g_12890', 'g_6932', 'g_9305']",4,biological_process,4/1892,4/1894
GO:0048535,lymph node development,"['g_11102', 'g_3559', 'g_15567']",3,biological_process,3/1892,3/1894
GO:0051047,positive regulation of secretion,"['g_11102', 'g_28', 'g_3141', 'g_4727', 'g_7242']",5,biological_process,5/1892,5/1894
GO:0060054,positive regulation of epithelial cell proliferation involved in wound healing,"['g_11102', 'g_28', 'g_7242']",3,biological_process,3/1892,3/1894
GO:0060662,salivary gland cavitation,['g_11102'],1,biological_process,1/1892,1/1894
GO:0060838,lymphatic endothelial cell fate commitment,"['g_11102', 'g_14892', 'g_15567']",3,biological_process,3/1892,3/1894
GO:0070075,tear secretion,"['g_11102', 'g_28', 'g_5062', 'g_7242']",4,biological_process,4/1892,4/1894
GO:0070252,actin-mediated cell contraction,"['g_11102', 'g_14892', 'g_15567', 'g_4909']",4,biological_process,4/1892,4/1894
GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,"['g_11102', 'g_13850', 'g_28', 'g_6013', 'g_7242', 'g_7444', 'g_7739']",7,biological_process,7/1892,7/1894
GO:0090091,positive regulation of extracellular matrix disassembly,"['g_11102', 'g_7242', 'g_8042']",3,biological_process,3/1892,3/1894
GO:0110072,apical constriction involved in ventral furrow formation,['g_11102'],1,biological_process,1/1892,1/1894
GO:0141135,symbiont-mediated suppression of host chemokine signal transduction pathway,"['g_11102', 'g_28', 'g_15567']",3,biological_process,3/1892,3/1894
GO:1900024,regulation of substrate adhesion-dependent cell spreading,"['g_11102', 'g_15567']",2,biological_process,2/1892,2/1894
GO:1901731,positive regulation of platelet aggregation,"['g_11102', 'g_11383', 'g_5787', 'g_7242', 'g_8042', 'g_15567']",6,biological_process,6/1892,6/1894
GO:1904328,regulation of myofibroblast contraction,"['g_11102', 'g_15567']",2,biological_process,2/1892,2/1894
GO:2000392,regulation of lamellipodium morphogenesis,"['g_11102', 'g_7242', 'g_8042']",3,biological_process,3/1892,3/1894
GO:0005590,collagen type VII trimer,['g_11114'],1,cellular_component,1/1892,1/1894
GO:0006612,protein targeting to membrane,"['g_11114', 'g_11563', 'g_13481', 'g_14965', 'g_2713', 'g_5414', 'g_5417', 'g_555', 'g_6650', 'g_7428']",10,biological_process,10/1892,10/1894
GO:0014722,regulation of skeletal muscle contraction by calcium ion signaling,"['g_11114', 'g_4665', 'g_8032']",3,biological_process,3/1892,3/1894
GO:0030134,COPII-coated ER to Golgi transport vesicle,"['g_11114', 'g_12134', 'g_1593', 'g_2677', 'g_3856', 'g_3961', 'g_4854', 'g_5081', 'g_5082', 'g_5084', 'g_7374', 'g_8191', 'g_5227', 'g_15637', 'g_10979', 'g_6135', 'g_4796']",17,cellular_component,17/1892,17/1894
GO:0030241,skeletal muscle myosin thick filament assembly,"['g_11114', 'g_2030', 'g_293', 'g_4665', 'g_6593', 'g_7189', 'g_8032']",7,biological_process,7/1892,7/1894
GO:0035321,maintenance of imaginal disc-derived wing hair orientation,"['g_11114', 'g_8399']",2,biological_process,2/1892,2/1894
GO:0035987,endodermal cell differentiation,"['g_11114', 'g_2504', 'g_3413']",3,biological_process,3/1892,3/1894
GO:0045989,positive regulation of striated muscle contraction,"['g_11114', 'g_12034', 'g_4665', 'g_8032', 'g_4070']",5,biological_process,5/1892,5/1894
GO:0060298,positive regulation of sarcomere organization,"['g_11114', 'g_16984', 'g_2591', 'g_2616', 'g_3056', 'g_3153', 'g_3176', 'g_3232', 'g_3755', 'g_4104', 'g_4665', 'g_5510', 'g_7561', 'g_8032', 'g_8176', 'g_8339', 'g_8360', 'g_8383', 'g_14892', 'g_10601', 'g_5653', 'g_3001', 'g_57', 'g_4098', 'g_4909']",25,biological_process,25/1892,25/1894
GO:0060857,establishment of glial blood-brain barrier,"['g_11114', 'g_11400', 'g_1184', 'g_11955', 'g_12204', 'g_6690', 'g_11598']",7,biological_process,7/1892,7/1894
GO:0090736,MATH domain binding,"['g_11114', 'g_4665', 'g_8032']",3,molecular_function,3/1892,3/1894
GO:1905552,positive regulation of protein localization to endoplasmic reticulum,"['g_11114', 'g_4665', 'g_8032']",3,biological_process,3/1892,3/1894
GO:0035138,pectoral fin morphogenesis,"['g_11138', 'g_8749']",2,biological_process,2/1892,2/1894
GO:0035141,medial fin morphogenesis,"['g_11138', 'g_8749', 'g_11459']",3,biological_process,3/1892,3/1894
GO:0036062,presynaptic periactive zone,"['g_11138', 'g_11566', 'g_11870', 'g_12204', 'g_12703', 'g_1343', 'g_14642', 'g_14817', 'g_15056', 'g_1641', 'g_3755', 'g_3813', 'g_3964', 'g_41', 'g_6690', 'g_6951', 'g_7882', 'g_8093', 'g_8329', 'g_8622', 'g_9430', 'g_8506', 'g_2381', 'g_5852', 'g_6083', 'g_1280']",26,cellular_component,26/1892,26/1894
GO:0048644,muscle organ morphogenesis,"['g_11138', 'g_11306', 'g_11970', 'g_12535', 'g_12667', 'g_12700', 'g_13707', 'g_1379', 'g_16984', 'g_1436', 'g_1633', 'g_2364', 'g_2616', 'g_3056', 'g_3153', 'g_3525', 'g_3755', 'g_4020', 'g_4104', 'g_5510', 'g_6001', 'g_6690', 'g_706', 'g_8360', 'g_8383', 'g_7324', 'g_12267', 'g_6594', 'g_1635', 'g_7645', 'g_9961', 'g_2363', 'g_3921', 'g_12691', 'g_15347']",35,biological_process,35/1892,35/1894
GO:0048705,skeletal system morphogenesis,"['g_11138', 'g_11549', 'g_14072', 'g_1427', 'g_2408', 'g_3232', 'g_7319', 'g_7847', 'g_8749', 'g_9221', 'g_13388', 'g_2381']",12,biological_process,12/1892,12/1894
GO:0098631,cell adhesion mediator activity,"['g_11138', 'g_13380', 'g_14299', 'g_3176', 'g_3225', 'g_3755', 'g_3813', 'g_7374', 'g_8111', 'g_8174', 'g_8176', 'g_9439', 'g_16875', 'g_2381', 'g_12691']",15,molecular_function,15/1892,15/1894
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,"['g_11147', 'g_13035', 'g_13165', 'g_14882', 'g_14971', 'g_1593', 'g_2475', 'g_2536', 'g_2629', 'g_2702', 'g_3961', 'g_4395', 'g_4655', 'g_4854', 'g_5081', 'g_5082', 'g_5084', 'g_5437', 'g_7974', 'g_8573', 'g_5227', 'g_15379', 'g_10219', 'g_15747', 'g_10543', 'g_12217', 'g_4796']",27,biological_process,27/1892,27/1894
GO:0015035,protein-disulfide reductase activity,"['g_11147', 'g_12164', 'g_14971', 'g_2536', 'g_2702', 'g_2868', 'g_3214', 'g_6258', 'g_7974', 'g_15379', 'g_13541', 'g_10219']",12,molecular_function,12/1892,12/1894
GO:0016556,mRNA modification,"['g_11147', 'g_258']",2,biological_process,2/1892,2/1894
GO:0016972,thiol oxidase activity,"['g_11147', 'g_12146', 'g_12604', 'g_13956', 'g_14168', 'g_14971', 'g_15146', 'g_2868', 'g_3214', 'g_7974', 'g_9578', 'g_15379', 'g_10219', 'g_15583']",14,molecular_function,14/1892,14/1894
GO:0020033,antigenic variation,"['g_11147', 'g_12693', 'g_13966', 'g_15146', 'g_2475', 'g_5041', 'g_5473', 'g_7478', 'g_8570', 'g_8573', 'g_15604', 'g_15379']",12,biological_process,12/1892,12/1894
GO:0036498,IRE1-mediated unfolded protein response,"['g_11147', 'g_13588', 'g_14579', 'g_14841', 'g_3101', 'g_4669', 'g_5615', 'g_6258', 'g_6622', 'g_7764', 'g_7944', 'g_15379', 'g_5919']",13,biological_process,13/1892,13/1894
GO:0039592,symbiont-mediated arrest of host cell cycle during G2/M transition,['g_11147'],1,biological_process,1/1892,1/1894
GO:0039703,RNA replication,"['g_11147', 'g_12146', 'g_14971', 'g_2868', 'g_15379']",5,biological_process,5/1892,5/1894
GO:0042025,host cell nucleus,"['g_11147', 'g_12374', 'g_1378', 'g_14073', 'g_15078', 'g_1755', 'g_3233', 'g_3431', 'g_3999', 'g_5203', 'g_6154', 'g_667', 'g_7974', 'g_8820', 'g_9489', 'g_532', 'g_9543', 'g_14260', 'g_15282', 'g_14788', 'g_15272', 'g_15779', 'g_11035', 'g_2300', 'g_12461', 'g_15511']",26,cellular_component,26/1892,26/1894
