go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:1902945,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,"['g_12413', 'g_15174', 'g_11757']",3,molecular_function,3/1842,3/1844
GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway,"['g_12413', 'g_15174', 'g_5012', 'g_10307', 'g_11757']",5,biological_process,5/1842,5/1844
GO:1905564,positive regulation of vascular endothelial cell proliferation,"['g_12413', 'g_15174', 'g_11757']",3,biological_process,3/1842,3/1844
GO:1990910,response to hypobaric hypoxia,"['g_12413', 'g_15174', 'g_11757']",3,biological_process,3/1842,3/1844
GO:2001222,regulation of neuron migration,"['g_12413', 'g_15174', 'g_11757']",3,biological_process,3/1842,3/1844
GO:0004784,superoxide dismutase activity,['g_12422'],1,molecular_function,1/1842,1/1844
GO:0019430,removal of superoxide radicals,"['g_12422', 'g_3631']",2,biological_process,2/1842,2/1844
GO:0120548,phosphatidylinositol phospholipase C activity,['g_12422'],1,molecular_function,1/1842,1/1844
GO:0009955,adaxial/abaxial pattern specification,"['g_12433', 'g_7211']",2,biological_process,2/1842,2/1844
GO:0032543,mitochondrial translation,"['g_12433', 'g_3720', 'g_5941', 'g_6221', 'g_15588']",5,biological_process,5/1842,5/1844
GO:0039554,symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of MDA-5 activity,['g_12433'],1,biological_process,1/1842,1/1844
GO:0039564,symbiont-mediated suppression of host JAK-STAT cascade via inhibition of STAT2 activity,['g_12433'],1,biological_process,1/1842,1/1844
GO:0070124,mitochondrial translational initiation,"['g_12433', 'g_14484', 'g_6316', 'g_15588', 'g_15577', 'g_6315', 'g_15570']",7,biological_process,7/1842,7/1844
GO:0008637,apoptotic mitochondrial changes,"['g_12436', 'g_13390', 'g_2756', 'g_7293', 'g_16926', 'g_15531', 'g_3032', 'g_12934']",8,biological_process,8/1842,8/1844
GO:0071887,leukocyte apoptotic process,"['g_12436', 'g_13390', 'g_2756', 'g_16926', 'g_15531', 'g_3032', 'g_12934']",7,biological_process,7/1842,7/1844
GO:0097190,apoptotic signaling pathway,"['g_12436', 'g_5536', 'g_6172', 'g_8551', 'g_13692', 'g_15771', 'g_8491', 'g_5919', 'g_15531']",9,biological_process,9/1842,9/1844
GO:0097323,B cell adhesion,"['g_12436', 'g_13390', 'g_2756', 'g_16926', 'g_15531', 'g_3032', 'g_12934']",7,biological_process,7/1842,7/1844
GO:0034606,response to hermaphrodite contact,"['g_12447', 'g_12766', 'g_13245', 'g_13297', 'g_14442', 'g_1567', 'g_2064', 'g_2207', 'g_3209', 'g_3605', 'g_3895', 'g_4073', 'g_4371', 'g_4665', 'g_6098', 'g_7256', 'g_8032', 'g_8419', 'g_8493', 'g_8898', 'g_8164', 'g_10515', 'g_10772']",23,biological_process,23/1842,23/1844
GO:0034608,vulval location,"['g_12447', 'g_13297', 'g_2064', 'g_2207', 'g_3605', 'g_3895', 'g_4371', 'g_4665', 'g_5986', 'g_7256', 'g_8032', 'g_8419', 'g_8898', 'g_9302', 'g_8164', 'g_10515']",16,biological_process,16/1842,16/1844
GO:0005186,pheromone activity,"['g_1246', 'g_15146', 'g_5041', 'g_7974', 'g_8480', 'g_8682', 'g_9174', 'g_9427', 'g_15779', 'g_10979', 'g_12461']",11,molecular_function,11/1842,11/1844
GO:0061507,"2',3'-cyclic GMP-AMP binding","['g_1246', 'g_320', 'g_3431', 'g_3746', 'g_7525', 'g_8299', 'g_8367', 'g_10979']",8,molecular_function,8/1842,8/1844
GO:1905198,manchette assembly,"['g_1246', 'g_13226', 'g_13401', 'g_4458']",4,biological_process,4/1842,4/1844
GO:0007135,meiosis II,"['g_12474', 'g_4399', 'g_720']",3,biological_process,3/1842,3/1844
GO:0008187,poly-pyrimidine tract binding,['g_12474'],1,molecular_function,1/1842,1/1844
GO:0042665,regulation of ectodermal cell fate specification,['g_12474'],1,biological_process,1/1842,1/1844
GO:0045900,negative regulation of translational elongation,['g_12474'],1,biological_process,1/1842,1/1844
GO:0061158,3'-UTR-mediated mRNA destabilization,"['g_12474', 'g_13211', 'g_14341', 'g_12598']",4,biological_process,4/1842,4/1844
GO:0062098,regulation of programmed necrotic cell death,['g_12474'],1,biological_process,1/1842,1/1844
GO:0099154,serotonergic synapse,"['g_12474', 'g_13921', 'g_1852']",3,cellular_component,3/1842,3/1844
GO:0099547,"regulation of translation at synapse, modulating synaptic transmission","['g_12474', 'g_13921']",2,biological_process,2/1842,2/1844
GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","['g_12474', 'g_13211', 'g_14341', 'g_1836', 'g_7862']",5,biological_process,5/1842,5/1844
GO:1904146,positive regulation of meiotic cell cycle process involved in oocyte maturation,"['g_12474', 'g_14284', 'g_14341', 'g_3803']",4,biological_process,4/1842,4/1844
GO:2000271,positive regulation of fibroblast apoptotic process,"['g_12474', 'g_9345', 'g_11124']",3,biological_process,3/1842,3/1844
GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,"['g_12537', 'g_163', 'g_1641', 'g_3868', 'g_4002', 'g_8697']",6,biological_process,6/1842,6/1844
GO:0009505,plant-type cell wall,"['g_12537', 'g_3574', 'g_9395', 'g_15551']",4,cellular_component,4/1842,4/1844
GO:0010139,pyrimidine deoxyribonucleotide salvage,"['g_12537', 'g_155']",2,biological_process,2/1842,2/1844
GO:0016905,myosin heavy chain kinase activity,"['g_12537', 'g_15783']",2,molecular_function,2/1842,2/1844
GO:0031037,myosin II filament disassembly,"['g_12537', 'g_15783']",2,biological_process,2/1842,2/1844
GO:0031176,"endo-1,4-beta-xylanase activity",['g_12537'],1,molecular_function,1/1842,1/1844
GO:0045159,myosin II binding,"['g_12537', 'g_8317', 'g_851', 'g_15783', 'g_3931']",5,molecular_function,5/1842,5/1844
GO:0045598,regulation of fat cell differentiation,"['g_12537', 'g_6932']",2,biological_process,2/1842,2/1844
GO:0000142,cellular bud neck contractile ring,"['g_12538', 'g_13500', 'g_3953', 'g_4537', 'g_7774', 'g_8329', 'g_9298', 'g_13064', 'g_13388', 'g_13441', 'g_13895', 'g_15028', 'g_10628', 'g_2326']",14,cellular_component,14/1842,14/1844
GO:0036205,histone catabolic process,"['g_12538', 'g_15122', 'g_4410', 'g_7567']",4,biological_process,4/1842,4/1844
GO:0036410,Mst2 histone acetyltransferase complex,"['g_12538', 'g_3799', 'g_4410']",3,cellular_component,3/1842,3/1844
GO:0043996,histone H4K8 acetyltransferase activity,"['g_12538', 'g_3539']",2,molecular_function,2/1842,2/1844
GO:0043997,histone H4K12 acetyltransferase activity,"['g_12538', 'g_5054', 'g_3539']",3,molecular_function,3/1842,3/1844
GO:0046976,histone H3K27 methyltransferase activity,['g_12538'],1,molecular_function,1/1842,1/1844
GO:0060828,regulation of canonical Wnt signaling pathway,"['g_12538', 'g_14549', 'g_15235', 'g_8162', 'g_8543', 'g_8722', 'g_8729', 'g_6959', 'g_9992', 'g_13090', 'g_12705']",11,biological_process,11/1842,11/1844
GO:0070211,Snt2C complex,"['g_12538', 'g_4410', 'g_7567']",3,cellular_component,3/1842,3/1844
GO:0141005,transposable element silencing by heterochromatin formation,"['g_12538', 'g_12540', 'g_1277', 'g_1508', 'g_1671', 'g_1983', 'g_4694', 'g_5949', 'g_6587', 'g_6998', 'g_7039', 'g_14892', 'g_7930', 'g_2326', 'g_6248', 'g_3539', 'g_3947', 'g_11754']",18,biological_process,18/1842,18/1844
GO:1903708,positive regulation of hemopoiesis,['g_12538'],1,biological_process,1/1842,1/1844
GO:1990344,secondary cell septum biogenesis,"['g_12538', 'g_9298', 'g_13441']",3,biological_process,3/1842,3/1844
GO:1990468,NuA3b histone acetyltransferase complex,"['g_12538', 'g_14549', 'g_6914']",3,cellular_component,3/1842,3/1844
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,"['g_12538', 'g_13980', 'g_14053', 'g_14272', 'g_1567', 'g_3803', 'g_4419', 'g_6917', 'g_7641', 'g_7709', 'g_13506', 'g_9242', 'g_11603']",13,biological_process,13/1842,13/1844
GO:2000278,regulation of DNA biosynthetic process,"['g_12538', 'g_3539']",2,biological_process,2/1842,2/1844
GO:0005940,septin ring,"['g_12539', 'g_14813', 'g_5168', 'g_5852']",4,cellular_component,4/1842,4/1844
GO:0031116,positive regulation of microtubule polymerization,"['g_12539', 'g_14500', 'g_3269', 'g_6045', 'g_5852', 'g_11586']",6,biological_process,6/1842,6/1844
GO:0031117,positive regulation of microtubule depolymerization,"['g_12539', 'g_3326', 'g_8141']",3,biological_process,3/1842,3/1844
GO:0048842,positive regulation of axon extension involved in axon guidance,"['g_12539', 'g_1450', 'g_173', 'g_3982', 'g_737', 'g_88', 'g_9329']",7,biological_process,7/1842,7/1844
GO:0060258,negative regulation of filamentous growth,"['g_12539', 'g_7944', 'g_8162', 'g_10813']",4,biological_process,4/1842,4/1844
GO:0001715,ectodermal cell fate specification,"['g_12540', 'g_2975', 'g_4429']",3,biological_process,3/1842,3/1844
GO:0002102,podosome,"['g_12540', 'g_12655', 'g_14783', 'g_2765', 'g_3066', 'g_5266', 'g_7326', 'g_7416', 'g_7445', 'g_7774', 'g_7937', 'g_8651', 'g_8820', 'g_9008', 'g_9339', 'g_16875', 'g_5648', 'g_10772', 'g_5653', 'g_4145']",20,cellular_component,20/1842,20/1844
GO:0010964,regulation of regulatory ncRNA-mediated heterochromatin formation,['g_12540'],1,biological_process,1/1842,1/1844
GO:0032221,Rpd3S complex,"['g_12540', 'g_12775', 'g_14719', 'g_2317', 'g_8128']",5,cellular_component,5/1842,5/1844
GO:0032266,phosphatidylinositol-3-phosphate binding,"['g_12540', 'g_13624', 'g_14328', 'g_14717', 'g_181', 'g_2015', 'g_5177', 'g_5949', 'g_6041', 'g_7177', 'g_8000', 'g_8123', 'g_8317', 'g_9255', 'g_7772', 'g_12740']",16,molecular_function,16/1842,16/1844
GO:0032454,histone H3K9 demethylase activity,"['g_12540', 'g_1277', 'g_8299']",3,molecular_function,3/1842,3/1844
GO:0040029,epigenetic regulation of gene expression,"['g_12540', 'g_13070', 'g_13507', 'g_14557', 'g_1641', 'g_1922', 'g_2946', 'g_4002', 'g_4074', 'g_4410', 'g_4663', 'g_4664', 'g_5349', 'g_7903', 'g_7951', 'g_8220', 'g_932', 'g_9489', 'g_6823', 'g_9132', 'g_8596', 'g_3394', 'g_4061']",23,biological_process,23/1842,23/1844
GO:0043249,erythrocyte maturation,"['g_12540', 'g_1508', 'g_4336', 'g_8568', 'g_3947', 'g_12377']",6,biological_process,6/1842,6/1844
GO:0048566,embryonic digestive tract development,"['g_12540', 'g_14284', 'g_14313', 'g_14436', 'g_2975', 'g_2983', 'g_3504', 'g_7373', 'g_9075', 'g_14545', 'g_15223', 'g_4429']",12,biological_process,12/1842,12/1844
GO:0050767,regulation of neurogenesis,"['g_12540', 'g_13759', 'g_14341', 'g_14436', 'g_1671', 'g_2317', 'g_2983', 'g_4419', 'g_4751', 'g_6772', 'g_7317', 'g_8886', 'g_3798', 'g_11649']",14,biological_process,14/1842,14/1844
GO:0070583,spore membrane bending pathway,"['g_12540', 'g_14863', 'g_2715', 'g_9255', 'g_11110', 'g_6051', 'g_657']",7,biological_process,7/1842,7/1844
GO:1902801,regulation of siRNA-independent facultative heterochromatin formation,"['g_12540', 'g_6252', 'g_735']",3,biological_process,3/1842,3/1844
GO:1990342,heterochromatin island,"['g_12540', 'g_2317', 'g_3091', 'g_4179', 'g_5387', 'g_8754', 'g_1466', 'g_5388', 'g_9412', 'g_10628']",10,cellular_component,10/1842,10/1844
GO:0046581,intercellular canaliculus,['g_12543'],1,cellular_component,1/1842,1/1844
GO:0046660,female sex differentiation,"['g_12543', 'g_13273', 'g_10163']",3,biological_process,3/1842,3/1844
GO:0070830,bicellular tight junction assembly,"['g_12543', 'g_8806']",2,biological_process,2/1842,2/1844
GO:0030041,actin filament polymerization,"['g_12548', 'g_12908', 'g_13092', 'g_13484', 'g_13649', 'g_13770', 'g_15161', 'g_2605', 'g_3736', 'g_3984', 'g_425', 'g_5930', 'g_6988', 'g_7445', 'g_7774', 'g_995', 'g_13147', 'g_6512', 'g_13136', 'g_14578', 'g_15665', 'g_10801', 'g_5662', 'g_2555']",24,biological_process,24/1842,24/1844
GO:0030240,skeletal muscle thin filament assembly,"['g_12548', 'g_2765', 'g_293', 'g_7189', 'g_7445', 'g_7774', 'g_9339', 'g_15332', 'g_14892', 'g_15420']",10,biological_process,10/1842,10/1844
GO:0034774,secretory granule lumen,"['g_12548', 'g_13951', 'g_481', 'g_2108', 'g_10712', 'g_15357']",6,cellular_component,6/1842,6/1844
GO:0061836,intranuclear rod,"['g_12548', 'g_12733', 'g_12791', 'g_2765', 'g_7445', 'g_7774', 'g_8651']",7,cellular_component,7/1842,7/1844
GO:0031273,negative regulation of pseudopodium assembly,['g_11'],1,biological_process,1/1842,1/1844
GO:0042691,positive regulation of crystal cell differentiation,"['g_11', 'g_14442', 'g_6130', 'g_5947', 'g_4605']",5,biological_process,5/1842,5/1844
GO:0044773,mitotic DNA damage checkpoint signaling,"['g_11', 'g_4399', 'g_4642']",3,biological_process,3/1842,3/1844
GO:1904158,axonemal central apparatus assembly,"['g_11', 'g_6187', 'g_8032']",3,biological_process,3/1842,3/1844
GO:0010636,positive regulation of mitochondrial fusion,"['g_12565', 'g_12939', 'g_714', 'g_6808', 'g_9242', 'g_1824']",6,biological_process,6/1842,6/1844
GO:0033650,host cell mitochondrion,['g_12565'],1,cellular_component,1/1842,1/1844
GO:0033668,symbiont-mediated suppression of host apoptosis,"['g_12565', 'g_14882', 'g_3690', 'g_9242']",4,biological_process,4/1842,4/1844
GO:0044196,host cell nucleolus,"['g_12565', 'g_15779']",2,cellular_component,2/1842,2/1844
GO:0060561,apoptotic process involved in morphogenesis,"['g_12565', 'g_6687', 'g_9242', 'g_14278']",4,biological_process,4/1842,4/1844
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,"['g_12565', 'g_6814', 'g_9345']",3,biological_process,3/1842,3/1844
GO:0045903,positive regulation of translational fidelity,['g_12584'],1,biological_process,1/1842,1/1844
GO:0070181,small ribosomal subunit rRNA binding,"['g_12584', 'g_1560', 'g_6045', 'g_5168']",4,molecular_function,4/1842,4/1844
GO:0000056,ribosomal small subunit export from nucleus,"['g_12589', 'g_3376', 'g_7543', 'g_10628']",4,biological_process,4/1842,4/1844
GO:0030111,regulation of Wnt signaling pathway,"['g_12589', 'g_13143', 'g_4444', 'g_4618', 'g_16828']",5,biological_process,5/1842,5/1844
GO:0030688,"preribosome, small subunit precursor","['g_12589', 'g_14719', 'g_754']",3,cellular_component,3/1842,3/1844
GO:0060536,cartilage morphogenesis,"['g_12589', 'g_13552', 'g_2787', 'g_2788', 'g_3548', 'g_7329', 'g_7709', 'g_8136', 'g_8223', 'g_15585', 'g_15357']",11,biological_process,11/1842,11/1844
GO:0071986,Ragulator complex,"['g_12589', 'g_3323', 'g_2051']",3,cellular_component,3/1842,3/1844
GO:1903800,positive regulation of miRNA processing,['g_12589'],1,biological_process,1/1842,1/1844
GO:2000738,positive regulation of stem cell differentiation,"['g_12589', 'g_5051', 'g_15445']",3,biological_process,3/1842,3/1844
GO:0001518,voltage-gated sodium channel complex,"['g_12602', 'g_13776']",2,cellular_component,2/1842,2/1844
GO:0002526,acute inflammatory response,"['g_12602', 'g_15516']",2,biological_process,2/1842,2/1844
GO:0002544,chronic inflammatory response,"['g_12602', 'g_3654', 'g_9961', 'g_5919']",4,biological_process,4/1842,4/1844
GO:0005248,voltage-gated sodium channel activity,['g_12602'],1,molecular_function,1/1842,1/1844
GO:0007199,G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger,['g_12602'],1,biological_process,1/1842,1/1844
GO:0009644,response to high light intensity,"['g_12602', 'g_4690', 'g_7210', 'g_7445']",4,biological_process,4/1842,4/1844
GO:0010996,response to auditory stimulus,"['g_12602', 'g_12775', 'g_13959', 'g_324', 'g_9097', 'g_6895', 'g_6051', 'g_11603']",8,biological_process,8/1842,8/1844
GO:0015385,sodium:proton antiporter activity,"['g_12602', 'g_1852', 'g_5435', 'g_9104', 'g_5436']",5,molecular_function,5/1842,5/1844
GO:0030552,cAMP binding,"['g_12602', 'g_12738', 'g_14914', 'g_2615', 'g_4128', 'g_4685', 'g_5651', 'g_7615', 'g_9628', 'g_10813', 'g_15671', 'g_3931']",12,molecular_function,12/1842,12/1844
GO:0030553,cGMP binding,"['g_12602', 'g_5428', 'g_3931']",3,molecular_function,3/1842,3/1844
GO:0034695,response to prostaglandin E,"['g_12602', 'g_3888']",2,biological_process,2/1842,2/1844
GO:0034703,cation channel complex,"['g_12602', 'g_8543', 'g_7849']",3,cellular_component,3/1842,3/1844
GO:0043303,mast cell degranulation,"['g_12602', 'g_13865', 'g_7356']",3,biological_process,3/1842,3/1844
GO:0044299,C-fiber,['g_12602'],1,cellular_component,1/1842,1/1844
GO:0045664,regulation of neuron differentiation,"['g_12602', 'g_1643', 'g_3940', 'g_5985', 'g_7776', 'g_8421', 'g_11110', 'g_16906', 'g_10315']",9,biological_process,9/1842,9/1844
GO:0045760,positive regulation of action potential,['g_12602'],1,biological_process,1/1842,1/1844
GO:0060073,micturition,"['g_12602', 'g_1489', 'g_2211', 'g_6373', 'g_6598', 'g_15771']",6,biological_process,6/1842,6/1844
GO:0061367,behavioral response to acetic acid induced pain,['g_12602'],1,biological_process,1/1842,1/1844
GO:0061368,behavioral response to formalin induced pain,['g_12602'],1,biological_process,1/1842,1/1844
GO:0071731,response to nitric oxide,"['g_12602', 'g_2536', 'g_13147']",3,biological_process,3/1842,3/1844
GO:0086010,membrane depolarization during action potential,['g_12602'],1,biological_process,1/1842,1/1844
GO:0099610,action potential initiation,['g_12602'],1,biological_process,1/1842,1/1844
GO:0160025,sensory perception of itch,['g_12602'],1,biological_process,1/1842,1/1844
GO:1990408,calcitonin gene-related peptide receptor signaling pathway,['g_12602'],1,biological_process,1/1842,1/1844
GO:1990770,small intestine smooth muscle contraction,['g_12602'],1,biological_process,1/1842,1/1844
GO:0015910,long-chain fatty acid import into peroxisome,"['g_12612', 'g_2950']",2,biological_process,2/1842,2/1844
GO:0015916,fatty-acyl-CoA transport,"['g_12612', 'g_2950']",2,biological_process,2/1842,2/1844
GO:0031956,medium-chain fatty acid-CoA ligase activity,"['g_12612', 'g_3671', 'g_7361', 'g_8065']",4,molecular_function,4/1842,4/1844
GO:0042760,very long-chain fatty acid catabolic process,"['g_12612', 'g_2950']",2,biological_process,2/1842,2/1844
GO:0001015,snoRNA transcription by RNA polymerase II,"['g_12614', 'g_13237', 'g_7326', 'g_14260']",4,biological_process,4/1842,4/1844
GO:0001711,endodermal cell fate commitment,"['g_12614', 'g_9075']",2,biological_process,2/1842,2/1844
GO:0006353,DNA-templated transcription termination,"['g_12614', 'g_3548', 'g_7326', 'g_8804', 'g_2628']",5,biological_process,5/1842,5/1844
GO:0009910,negative regulation of flower development,"['g_12614', 'g_13972', 'g_14402', 'g_4122', 'g_4410', 'g_8806', 'g_9489', 'g_10741', 'g_11586']",9,biological_process,9/1842,9/1844
GO:0010913,regulation of sterigmatocystin biosynthetic process,"['g_12614', 'g_2283']",2,biological_process,2/1842,2/1844
GO:0016593,Cdc73/Paf1 complex,"['g_12614', 'g_13921', 'g_3480', 'g_4122', 'g_7326', 'g_8181', 'g_15747']",7,cellular_component,7/1842,7/1844
GO:0031126,sno(s)RNA 3'-end processing,"['g_12614', 'g_545', 'g_6252', 'g_7326', 'g_13504']",5,biological_process,5/1842,5/1844
GO:0070911,global genome nucleotide-excision repair,"['g_12614', 'g_12781', 'g_13198', 'g_14923', 'g_7677']",5,biological_process,5/1842,5/1844
GO:0070914,UV-damage excision repair,"['g_12614', 'g_12628', 'g_3591', 'g_3803', 'g_7163', 'g_7325', 'g_8299']",7,biological_process,7/1842,7/1844
